account_id,customer_id,account_type,account_status,account_balance,open_date,branch_id
ACC0001595,CUST002683,Chequing,Active,4873.97,2023-09-18,BR0033
ACC0001596,CUST003583,Line of Credit,Dormant,8383.33,2019-08-11,BR0087
ACC0001597,CUST002513,Line of Credit,Active,2930.95,2022-09-28,BR0063
ACC0001598,CUST000514,Line of Credit,Active,7022.25,2020-02-19,BR0064
ACC0001599,CUST004280,Chequing,Active,5593.57,2021-04-03,BR0005
ACC0001600,CUST004953,Savings,Active,8130.2,2024-04-22,BR0079
ACC0001601,CUST001219,Chequing,Active,9248.45,2024-11-26,BR0027
ACC0001602,CUST002863,Chequing,Active,5380.23,2024-08-25,BR0095
ACC0001603,CUST001874,Line of Credit,Active,6675.78,2022-10-19,BR0100
ACC0001604,CUST002452,Savings,Active,5607.12,2024-05-04,BR0037
ACC0001605,CUST000091,Line of Credit,Active,4968.87,2023-08-31,BR0018
ACC0001606,CUST004230,Chequing,Active,4230.55,2020-04-06,BR0097
ACC0001607,CUST001276,Line of Credit,Active,8764.08,2020-06-13,BR0095
ACC0001608,CUST001439,Savings,Active,13576.25,2020-08-22,BR0053
ACC0001609,CUST002996,Chequing,Active,12681.64,2025-08-22,BR0094
ACC0001610,CUST001797,Savings,Active,2740.06,2025-12-08,BR0050
ACC0001611,CUST000371,Line of Credit,Active,13436.35,2019-04-12,BR0011
ACC0001612,CUST003895,Savings,Active,3609.22,2024-11-11,BR0063
ACC0001613,CUST002123,Savings,Active,7263.26,2019-09-28,BR0077
ACC0001614,CUST004508,Line of Credit,Active,8031.21,2018-06-25,BR0072
ACC0001615,CUST004518,Chequing,Active,2256.97,2020-10-12,BR0092
ACC0001616,CUST002400,Chequing,Dormant,5978.79,2024-05-10,BR0095
ACC0001617,CUST003052,Line of Credit,Active,13903.93,2025-07-15,BR0016
ACC0001618,CUST004591,Savings,Active,1091.93,2022-05-02,BR0052
ACC0001619,CUST002852,Savings,Active,22219.07,2026-02-20,BR0071
ACC0001620,CUST001332,Line of Credit,Active,1421.71,2023-10-04,BR0034
ACC0001621,CUST003511,Line of Credit,Active,7913.03,2026-05-23,BR0049
ACC0001622,CUST004955,Savings,Active,2338.6,2022-05-28,BR0085
ACC0001623,CUST003152,Line of Credit,Active,8652.68,2024-03-22,BR0041
ACC0001624,CUST001253,Savings,Dormant,12370.0,2021-09-05,BR0010
ACC0001625,CUST002598,Line of Credit,Active,10525.85,2024-04-22,BR0049
ACC0001626,CUST004210,Chequing,Active,11508.7,2022-11-03,BR0083
ACC0001627,CUST003491,Chequing,Active,5622.68,2021-08-05,BR0049
ACC0001628,CUST004489,Chequing,Active,2450.28,2022-01-23,BR0007
ACC0001629,CUST001379,Savings,Active,13849.83,2022-02-10,BR0030
ACC0001630,CUST002599,Line of Credit,Active,19435.05,2024-03-29,BR0085
ACC0001631,CUST001083,Chequing,Active,7046.45,2024-05-11,BR0078
ACC0001632,CUST000454,Chequing,Active,5230.96,2018-08-24,BR0033
ACC0001633,CUST004040,Savings,Active,3962.01,2019-07-02,BR0084
ACC0001634,CUST002089,Savings,Active,10141.45,2024-08-22,BR0056
ACC0001635,CUST004126,Chequing,Active,11819.16,2021-03-10,BR0030
ACC0001636,CUST000337,Line of Credit,Active,5232.42,2019-12-20,BR0081
ACC0001637,CUST002673,Chequing,Active,15545.53,2023-12-08,BR0049
ACC0001638,CUST001552,Chequing,Active,9660.15,2023-05-13,BR0081
ACC0001639,CUST003382,Chequing,Active,6998.27,2024-05-11,BR0091
ACC0001640,CUST002839,Savings,Active,8064.56,2025-04-02,BR0075
ACC0001641,CUST003211,Savings,Active,3392.29,2020-11-11,BR0055
ACC0001642,CUST000667,Savings,Active,10075.54,2020-10-14,BR0008
ACC0001643,CUST002253,Chequing,Active,3547.98,2019-03-28,BR0015
ACC0001644,CUST000088,Chequing,Active,4813.09,2026-04-20,BR0055
ACC0001645,CUST001027,Chequing,Active,6373.63,2020-03-30,BR0023
ACC0001646,CUST001725,Savings,Active,17736.46,2024-02-10,BR0051
ACC0001647,CUST001958,Line of Credit,Dormant,7687.03,2021-05-31,BR0071
ACC0001648,CUST004701,Chequing,Active,3789.61,2023-05-24,BR0091
ACC0001649,CUST004267,Line of Credit,Active,8082.32,2023-04-08,BR0073
ACC0001650,CUST002784,Chequing,Active,9328.8,2022-01-09,BR0036
ACC0001651,CUST003006,Savings,Active,12922.12,2024-09-12,BR0089
ACC0001652,CUST003349,Line of Credit,Active,6568.01,2025-01-22,BR0040
ACC0001653,CUST004176,Line of Credit,Active,4175.54,2025-11-28,BR0048
ACC0001654,CUST002156,Chequing,Active,20369.82,2023-11-27,BR0027
ACC0001655,CUST002351,Savings,Active,8092.7,2018-08-18,BR0047
ACC0001656,CUST003136,Line of Credit,Active,3805.45,2023-12-18,BR0100
ACC0001657,CUST004343,Savings,Active,6532.75,2021-09-27,BR0023
ACC0001658,CUST001746,Savings,Active,4814.67,2020-07-21,BR0066
ACC0001659,CUST001241,Line of Credit,Active,13362.57,2019-01-27,BR0008
ACC0001660,CUST003804,Chequing,Active,9277.41,2021-02-08,BR0077
ACC0001661,CUST003134,Savings,Active,5469.34,2019-07-17,BR0038
ACC0001662,CUST002016,Savings,Active,11823.16,2022-05-22,BR0089
ACC0001663,CUST000832,Chequing,Active,6213.71,2021-03-05,BR0042
ACC0001664,CUST004870,Savings,Active,6441.24,2019-07-16,BR0050
ACC0001665,CUST003697,Savings,Active,4099.84,2021-02-05,BR0083
ACC0001666,CUST001862,Savings,Active,4078.3,2022-04-26,BR0024
ACC0001667,CUST004095,Chequing,Active,19615.45,2025-10-06,BR0084
ACC0001668,CUST000422,Savings,Active,11508.55,2021-01-14,BR0057
ACC0001669,CUST001168,Line of Credit,Active,1668.01,2025-09-07,BR0081
ACC0001670,CUST002015,Savings,Active,3489.95,2019-10-01,BR0036
ACC0001671,CUST003982,Line of Credit,Active,3006.97,2024-07-03,BR0056
ACC0001672,CUST003976,Chequing,Active,6914.23,2025-10-12,BR0061
ACC0001673,CUST001703,Chequing,Active,5112.19,2023-07-25,BR0004
ACC0001674,CUST003896,Savings,Active,14870.36,2026-04-23,BR0001
ACC0001675,CUST003492,Line of Credit,Active,5420.19,2024-07-29,BR0056
ACC0001676,CUST001186,Chequing,Dormant,18500.46,2018-12-18,BR0014
ACC0001677,CUST001374,Chequing,Active,6330.44,2026-04-05,BR0068
ACC0001678,CUST003493,Chequing,Active,20751.99,2020-09-30,BR0070
ACC0001679,CUST002816,Line of Credit,Active,5874.27,2022-02-07,BR0097
ACC0001680,CUST002698,Savings,Active,5946.2,2023-09-28,BR0030
ACC0001681,CUST002999,Chequing,Dormant,11364.22,2020-06-23,BR0047
ACC0001682,CUST001631,Chequing,Active,10434.78,2024-11-15,BR0086
ACC0001683,CUST002127,Chequing,Active,2658.38,2020-05-10,BR0056
ACC0001684,CUST002584,Savings,Active,7014.97,2023-12-11,BR0056
ACC0001685,CUST002402,Chequing,Active,5082.24,2018-04-10,BR0050
ACC0001686,CUST004029,Savings,Active,4862.45,2019-09-06,BR0096
ACC0001687,CUST000785,Line of Credit,Active,6994.61,2022-09-04,BR0041
ACC0001688,CUST002602,Line of Credit,Active,5558.11,2018-11-28,BR0097
ACC0001689,CUST000122,Savings,Active,7442.07,2019-04-12,BR0056
ACC0001690,CUST001793,Line of Credit,Active,3382.77,2022-05-15,BR0089
ACC0001691,CUST003564,Savings,Active,2220.59,2022-08-31,BR0023
ACC0001692,CUST003221,Chequing,Active,11613.71,2025-10-26,BR0036
ACC0001693,CUST001645,Savings,Active,12639.75,2026-01-27,BR0060
ACC0001694,CUST002860,Savings,Active,11204.77,2021-12-25,BR0050
ACC0001695,CUST000598,Chequing,Active,6807.82,2026-03-16,BR0053
ACC0001696,CUST000048,Chequing,Active,5293.57,2022-01-29,BR0057
ACC0001697,CUST004031,Chequing,Active,4447.44,2020-06-03,BR0071
ACC0001698,CUST002284,Chequing,Active,3919.59,2023-05-31,BR0064
ACC0001699,CUST004406,Line of Credit,Active,6334.72,2022-02-03,BR0073
ACC0001700,CUST001185,Line of Credit,Active,12464.09,2022-07-21,BR0096
ACC0001701,CUST003070,Savings,Active,4205.72,2020-08-07,BR0010
ACC0001702,CUST001285,Line of Credit,Active,12476.23,2018-08-05,BR0070
ACC0001703,CUST001518,Line of Credit,Active,2308.61,2020-05-08,BR0005
ACC0001704,CUST000113,Chequing,Active,7673.41,2025-04-28,BR0091
ACC0001705,CUST001390,Savings,Dormant,8630.84,2026-01-10,BR0027
ACC0001706,CUST002729,Savings,Active,4757.98,2019-03-26,BR0081
ACC0001707,CUST004580,Savings,Active,3232.07,2019-05-24,BR0041
ACC0001708,CUST004191,Chequing,Active,10751.87,2025-08-08,BR0025
ACC0001709,CUST001030,Savings,Active,6839.17,2020-12-15,BR0028
ACC0001710,CUST004796,Line of Credit,Active,24263.52,2026-01-18,BR0080
ACC0001711,CUST003852,Line of Credit,Active,12571.66,2018-07-15,BR0053
ACC0001712,CUST002945,Chequing,Active,12628.26,2025-04-26,BR0023
ACC0001713,CUST004522,Line of Credit,Active,889.04,2024-06-23,BR0058
ACC0001714,CUST004914,Line of Credit,Active,4261.17,2022-02-10,BR0051
ACC0001715,CUST001482,Savings,Active,2969.96,2019-02-19,BR0086
ACC0001716,CUST000042,Chequing,Active,1409.0,2025-10-13,BR0030
ACC0001717,CUST000692,Savings,Active,6511.43,2019-01-20,BR0065
ACC0001718,CUST004013,Chequing,Active,10599.04,2020-06-27,BR0087
ACC0001719,CUST003807,Line of Credit,Active,3456.36,2022-02-14,BR0032
ACC0001720,CUST000150,Savings,Active,1480.84,2020-07-10,BR0004
ACC0001721,CUST003134,Savings,Dormant,3656.49,2019-10-28,BR0059
ACC0001722,CUST001885,Chequing,Active,6035.53,2025-05-18,BR0039
ACC0001723,CUST001958,Savings,Dormant,5762.66,2019-01-08,BR0093
ACC0001724,CUST004878,Savings,Active,6709.81,2018-08-02,BR0092
ACC0001725,CUST001674,Savings,Dormant,8526.28,2025-06-25,BR0011
ACC0001726,CUST002803,Savings,Active,6609.78,2023-07-20,BR0012
ACC0001727,CUST002853,Line of Credit,Active,10937.63,2019-09-14,BR0022
ACC0001728,CUST002693,Line of Credit,Active,3501.09,2022-11-06,BR0028
ACC0001729,CUST000208,Line of Credit,Active,5613.08,2024-10-20,BR0021
ACC0001730,CUST003573,Savings,Active,9351.57,2019-03-18,BR0067
ACC0001731,CUST001067,Line of Credit,Dormant,7881.78,2019-02-10,BR0031
ACC0001732,CUST004125,Chequing,Active,17295.59,2023-05-23,BR0037
ACC0001733,CUST004881,Chequing,Active,3603.02,2019-08-18,BR0100
ACC0001734,CUST002842,Savings,Active,9449.55,2025-02-13,BR0067
ACC0001735,CUST000464,Savings,Active,4411.12,2024-02-07,BR0061
ACC0001736,CUST004598,Savings,Active,4096.19,2024-07-07,BR0020
ACC0001737,CUST001411,Line of Credit,Active,12146.56,2019-04-11,BR0080
ACC0001738,CUST001778,Savings,Active,6564.36,2023-05-09,BR0053
ACC0001739,CUST000502,Chequing,Active,7802.46,2021-07-17,BR0015
ACC0001740,CUST002395,Chequing,Active,4635.7,2025-11-15,BR0035
ACC0001741,CUST004577,Line of Credit,Active,4812.13,2019-11-24,BR0052
ACC0001742,CUST002811,Savings,Active,2187.71,2023-06-11,BR0054
ACC0001743,CUST004126,Savings,Active,7438.06,2020-11-19,BR0024
ACC0001744,CUST004128,Line of Credit,Active,3268.68,2026-05-21,BR0070
ACC0001745,CUST001020,Chequing,Active,6104.72,2018-10-19,BR0011
ACC0001746,CUST004826,Savings,Active,10930.88,2023-09-04,BR0081
ACC0001747,CUST004970,Savings,Active,1740.12,2024-10-08,BR0081
ACC0001748,CUST003113,Chequing,Active,27868.81,2018-10-30,BR0057
ACC0001749,CUST001508,Savings,Active,4040.26,2019-02-27,BR0014
ACC0001750,CUST002396,Chequing,Active,6213.6,2026-01-29,BR0083
ACC0001751,CUST004065,Chequing,Active,7796.78,2025-06-21,BR0059
ACC0001752,CUST003312,Savings,Active,3950.42,2025-07-04,BR0085
ACC0001753,CUST003273,Chequing,Active,4923.58,2024-12-19,BR0063
ACC0001754,CUST003613,Line of Credit,Active,12371.37,2020-09-13,BR0044
ACC0001755,CUST001982,Chequing,Active,10259.42,2021-07-17,BR0012
ACC0001756,CUST001642,Line of Credit,Active,5687.6,2025-06-11,BR0100
ACC0001757,CUST000357,Savings,Active,6659.2,2024-10-17,BR0100
ACC0001758,CUST004197,Chequing,Active,7254.63,2019-08-13,BR0054
ACC0001759,CUST000916,Chequing,Active,9211.02,2018-12-10,BR0063
ACC0001760,CUST004701,Savings,Active,9595.09,2026-03-19,BR0080
ACC0001761,CUST001585,Chequing,Active,9449.26,2025-02-17,BR0071
ACC0001762,CUST000689,Line of Credit,Active,5128.92,2023-10-31,BR0098
ACC0001763,CUST004948,Savings,Active,7116.08,2025-10-29,BR0013
ACC0001764,CUST004046,Line of Credit,Active,11628.64,2026-02-23,BR0032
ACC0001765,CUST003631,Chequing,Closed,20340.72,2024-04-24,BR0032
ACC0001766,CUST002278,Chequing,Active,6997.15,2025-05-16,BR0041
ACC0001767,CUST002468,Chequing,Active,4694.98,2026-03-12,BR0059
ACC0001768,CUST001058,Line of Credit,Active,3900.74,2020-01-07,BR0018
ACC0001769,CUST001717,Savings,Active,9491.66,2021-05-31,BR0099
ACC0001770,CUST004934,Line of Credit,Active,2111.8,2023-03-22,BR0056
ACC0001771,CUST004587,Savings,Active,9546.91,2023-07-12,BR0077
ACC0001772,CUST001515,Chequing,Active,9643.7,2025-09-16,BR0033
ACC0001773,CUST001427,Chequing,Active,4804.86,2022-05-06,BR0094
ACC0001774,CUST002266,Line of Credit,Active,7694.67,2025-05-03,BR0033
ACC0001775,CUST004580,Savings,Active,5805.54,2024-09-26,BR0057
ACC0001776,CUST000771,Chequing,Active,2571.85,2019-09-20,BR0004
ACC0001777,CUST002718,Chequing,Active,9146.43,2021-07-26,BR0010
ACC0001778,CUST003589,Savings,Active,8674.94,2018-10-28,BR0030
ACC0001779,CUST002682,Chequing,Dormant,5051.82,2019-01-15,BR0075
ACC0001780,CUST004964,Chequing,Active,20163.14,2019-04-25,BR0076
ACC0001781,CUST002881,Line of Credit,Active,6692.75,2022-01-06,BR0077
ACC0001782,CUST003194,Chequing,Active,1609.9,2023-01-08,BR0002
ACC0001783,CUST002653,Line of Credit,Active,11974.43,2025-10-29,BR0095
ACC0001784,CUST003630,Chequing,Active,10430.47,2022-06-02,BR0051
ACC0001785,CUST000653,Chequing,Active,11137.96,2021-04-28,BR0095
ACC0001786,CUST002118,Chequing,Active,3394.42,2018-08-23,BR0034
ACC0001787,CUST004808,Line of Credit,Active,7573.81,2025-01-23,BR0047
ACC0001788,CUST002940,Chequing,Active,6624.49,2025-01-01,BR0046
ACC0001789,CUST004728,Line of Credit,Active,5981.73,2021-06-21,BR0025
ACC0001790,CUST003277,Savings,Active,13760.64,2022-09-26,BR0096
ACC0001791,CUST000229,Line of Credit,Active,6748.63,2025-02-14,BR0081
ACC0001792,CUST001295,Line of Credit,Active,5163.97,2019-03-23,BR0046
ACC0001793,CUST000334,Line of Credit,Active,5131.28,2022-01-09,BR0011
ACC0001794,CUST000059,Line of Credit,Active,3217.79,2018-08-31,BR0056
ACC0001795,CUST002960,Chequing,Active,7147.01,2019-03-30,BR0080
ACC0001796,CUST001605,Line of Credit,Active,14356.31,2020-07-02,BR0007
ACC0001797,CUST002846,Chequing,Active,5432.46,2022-12-13,BR0022
ACC0001798,CUST000715,Line of Credit,Active,7825.41,2025-02-02,BR0017
ACC0001799,CUST000447,Chequing,Dormant,5923.74,2022-01-23,BR0019
ACC0001800,CUST003486,Savings,Active,6320.37,2023-12-08,BR0027
ACC0001801,CUST003086,Savings,Active,10697.87,2023-09-03,BR0056
ACC0001802,CUST004641,Savings,Active,3188.71,2026-05-14,BR0058
ACC0001803,CUST003032,Savings,Active,2272.77,2022-10-15,BR0045
ACC0001804,CUST001360,Chequing,Active,11984.69,2018-08-13,BR0073
ACC0001805,CUST001998,Line of Credit,Active,4721.63,2023-04-03,BR0011
ACC0001806,CUST002658,Line of Credit,Active,5202.84,2020-03-18,BR0006
ACC0001807,CUST003713,Chequing,Active,22595.5,2021-07-16,BR0001
ACC0001808,CUST000233,Savings,Active,10393.13,2020-06-08,BR0080
ACC0001809,CUST002651,Chequing,Active,3724.12,2025-01-26,BR0071
ACC0001810,CUST000049,Line of Credit,Active,12460.55,2025-07-05,BR0002
ACC0001811,CUST003035,Chequing,Active,10531.95,2018-04-27,BR0011
ACC0001812,CUST004677,Chequing,Active,424.22,2018-06-20,BR0037
ACC0001813,CUST002594,Chequing,Active,7305.17,2025-05-11,BR0081
ACC0001814,CUST002998,Line of Credit,Active,3299.76,2024-11-08,BR0068
ACC0001815,CUST001205,Savings,Active,6312.35,2021-03-03,BR0091
ACC0001816,CUST003669,Chequing,Active,20376.99,2020-02-25,BR0082
ACC0001817,CUST000320,Savings,Active,10956.85,2025-02-01,BR0078
ACC0001818,CUST003016,Savings,Active,11802.6,2024-11-30,BR0066
ACC0001819,CUST002957,Line of Credit,Active,5931.15,2018-10-04,BR0049
ACC0001820,CUST001206,Savings,Active,11833.56,2020-08-03,BR0010
ACC0001821,CUST001986,Line of Credit,Active,4133.46,2022-02-21,BR0053
ACC0001822,CUST000691,Line of Credit,Dormant,7249.76,2026-01-10,BR0007
ACC0001823,CUST003750,Chequing,Active,10670.0,2022-04-05,BR0078
ACC0001824,CUST003052,Savings,Active,10484.47,2024-11-08,BR0018
ACC0001825,CUST000857,Savings,Active,2378.95,2018-10-01,BR0025
ACC0001826,CUST000874,Line of Credit,Active,17912.05,2023-06-20,BR0086
ACC0001827,CUST000232,Savings,Active,3618.88,2021-07-03,BR0065
ACC0001828,CUST002150,Savings,Active,24864.01,2021-04-15,BR0042
ACC0001829,CUST003581,Chequing,Active,10852.15,2025-01-31,BR0037
ACC0001830,CUST001433,Line of Credit,Active,10325.42,2019-11-15,BR0019
ACC0001831,CUST003740,Chequing,Active,3833.14,2019-09-30,BR0062
ACC0001832,CUST003326,Savings,Active,4850.02,2022-08-17,BR0081
ACC0001833,CUST004246,Chequing,Active,17104.13,2025-07-02,BR0008
ACC0001834,CUST004362,Chequing,Active,15863.77,2023-05-24,BR0069
ACC0001835,CUST004934,Chequing,Active,6034.29,2023-12-28,BR0050
ACC0001836,CUST002387,Line of Credit,Active,5721.5,2018-11-08,BR0015
ACC0001837,CUST004468,Savings,Active,5826.16,2020-07-12,BR0082
ACC0001838,CUST000706,Savings,Active,12508.79,2021-07-25,BR0001
ACC0001839,CUST004533,Line of Credit,Active,11825.92,2021-01-31,BR0077
ACC0001840,CUST002323,Savings,Active,8380.32,2018-05-31,BR0015
ACC0001841,CUST001850,Chequing,Active,7292.69,2023-09-28,BR0045
ACC0001842,CUST003138,Chequing,Closed,5991.67,2024-06-01,BR0011
ACC0001843,CUST001554,Savings,Active,23754.25,2021-11-30,BR0034
ACC0001844,CUST003856,Chequing,Active,2577.16,2019-01-01,BR0081
ACC0001845,CUST004854,Savings,Active,5244.98,2021-11-12,BR0002
ACC0001846,CUST000566,Line of Credit,Active,8042.05,2024-08-07,BR0096
ACC0001847,CUST000744,Chequing,Active,2212.41,2025-11-01,BR0096
ACC0001848,CUST002777,Savings,Active,4642.37,2022-05-11,BR0014
ACC0001849,CUST004914,Savings,Active,20229.11,2024-02-25,BR0062
ACC0001850,CUST001151,Savings,Active,11378.95,2023-11-11,BR0069
ACC0001851,CUST003552,Chequing,Active,4618.13,2021-05-05,BR0045
ACC0001852,CUST002368,Savings,Active,4527.91,2018-07-22,BR0025
ACC0001853,CUST004150,Savings,Active,2591.43,2025-01-15,BR0017
ACC0001854,CUST003023,Savings,Active,5040.75,2023-05-09,BR0005
ACC0001855,CUST002570,Chequing,Active,9268.04,2019-11-27,BR0083
ACC0001856,CUST000068,Line of Credit,Active,8355.31,2022-08-04,BR0078
ACC0001857,CUST001235,Savings,Closed,5211.65,2022-09-04,BR0003
ACC0001858,CUST004637,Chequing,Active,3583.41,2024-02-23,BR0006
ACC0001859,CUST000464,Chequing,Active,5942.26,2020-03-15,BR0070
ACC0001860,CUST000577,Savings,Active,5861.14,2018-11-13,BR0020
ACC0001861,CUST000120,Chequing,Active,10548.46,2018-04-25,BR0025
ACC0001862,CUST001420,Line of Credit,Dormant,7653.6,2025-06-08,BR0011
ACC0001863,CUST000544,Chequing,Active,7052.01,2019-07-18,BR0060
ACC0001864,CUST002399,Savings,Active,13136.75,2018-06-01,BR0097
ACC0001865,CUST004898,Savings,Active,15781.7,2023-02-28,BR0055
ACC0001866,CUST004701,Line of Credit,Active,8295.75,2018-07-17,BR0010
ACC0001867,CUST002022,Line of Credit,Active,8417.12,2021-04-12,BR0019
ACC0001868,CUST000156,Savings,Active,6199.66,2024-05-13,BR0065
ACC0001869,CUST001980,Savings,Active,3799.12,2019-03-28,BR0001
ACC0001870,CUST003311,Line of Credit,Active,11033.21,2025-03-10,BR0050
ACC0001871,CUST002267,Line of Credit,Active,9826.64,2025-02-08,BR0024
ACC0001872,CUST001649,Chequing,Active,6513.99,2025-07-25,BR0023
ACC0001873,CUST002615,Line of Credit,Active,7667.72,2021-01-30,BR0068
ACC0001874,CUST000925,Line of Credit,Active,12643.38,2025-06-13,BR0087
ACC0001875,CUST000500,Chequing,Active,13851.97,2020-11-30,BR0006
ACC0001876,CUST003496,Line of Credit,Active,922.73,2024-10-27,BR0050
ACC0001877,CUST000296,Line of Credit,Active,4420.29,2025-05-01,BR0037
ACC0001878,CUST001420,Savings,Active,6501.01,2021-07-16,BR0035
ACC0001879,CUST000672,Savings,Active,3213.46,2020-08-30,BR0024
ACC0001880,CUST001856,Chequing,Active,7788.91,2018-08-02,BR0069
ACC0001881,CUST002469,Chequing,Active,4573.77,2021-03-03,BR0026
ACC0001882,CUST001881,Chequing,Active,7945.62,2021-05-26,BR0027
ACC0001883,CUST003821,Savings,Active,4664.19,2020-10-18,BR0035
ACC0001884,CUST003815,Savings,Active,4793.62,2023-01-24,BR0002
ACC0001885,CUST001233,Chequing,Dormant,7909.57,2022-06-05,BR0046
ACC0001886,CUST002517,Line of Credit,Active,11309.19,2025-02-11,BR0021
ACC0001887,CUST002528,Chequing,Active,9497.81,2024-01-08,BR0043
ACC0001888,CUST004892,Line of Credit,Active,6534.85,2025-08-23,BR0008
ACC0001889,CUST003378,Chequing,Dormant,1721.33,2019-05-21,BR0016
ACC0001890,CUST002302,Chequing,Active,4718.85,2022-01-28,BR0064
ACC0001891,CUST003499,Line of Credit,Active,4390.09,2024-11-13,BR0029
ACC0001892,CUST002873,Line of Credit,Active,10172.52,2019-12-20,BR0014
ACC0001893,CUST000235,Chequing,Active,7331.14,2024-03-13,BR0013
ACC0001894,CUST003256,Savings,Active,7494.66,2022-03-27,BR0091
ACC0001895,CUST004997,Chequing,Active,3917.41,2026-01-07,BR0063
ACC0001896,CUST000066,Line of Credit,Dormant,14167.14,2020-07-06,BR0050
ACC0001897,CUST003684,Line of Credit,Active,7464.33,2025-06-08,BR0038
ACC0001898,CUST001651,Line of Credit,Dormant,3760.53,2021-11-20,BR0048
ACC0001899,CUST004123,Savings,Active,3943.49,2020-11-12,BR0088
ACC0001900,CUST003629,Savings,Active,8117.71,2023-04-24,BR0072
ACC0001901,CUST000998,Line of Credit,Active,3665.1,2025-12-04,BR0086
ACC0001902,CUST003586,Chequing,Closed,4427.31,2024-07-17,BR0096
ACC0001903,CUST000655,Savings,Active,3105.64,2024-03-25,BR0076
ACC0001904,CUST003506,Chequing,Active,10124.62,2022-05-08,BR0035
ACC0001905,CUST001633,Chequing,Active,3723.73,2018-11-19,BR0055
ACC0001906,CUST002343,Line of Credit,Closed,15489.07,2021-05-19,BR0010
ACC0001907,CUST000091,Chequing,Active,8718.59,2026-05-25,BR0035
ACC0001908,CUST001697,Line of Credit,Active,3097.09,2022-02-11,BR0087
ACC0001909,CUST002236,Chequing,Active,9447.52,2021-01-21,BR0084
ACC0001910,CUST002116,Savings,Active,14181.19,2025-12-31,BR0016
ACC0001911,CUST001969,Savings,Active,6362.49,2025-12-09,BR0059
ACC0001912,CUST002600,Line of Credit,Active,15119.85,2025-04-10,BR0004
ACC0001913,CUST000464,Line of Credit,Active,8815.38,2025-08-29,BR0019
ACC0001914,CUST004414,Chequing,Active,4576.9,2025-12-17,BR0020
ACC0001915,CUST002861,Line of Credit,Active,20408.31,2024-06-08,BR0005
