card_id,customer_id,account_id,card_type,card_status,credit_limit,issue_date
CARD0001648,CUST004333,ACC0003681,Cash Back,Active,1000.0,2024-03-02
CARD0001649,CUST000717,ACC0000340,Visa Infinite,Active,7500.0,2023-02-27
CARD0001650,CUST002087,ACC0000122,Travel Rewards,Active,5000.0,2024-02-18
CARD0001651,CUST001844,ACC0005459,Cash Back,Active,20000.0,2025-09-07
CARD0001652,CUST003498,ACC0006400,Visa Classic,Active,2500.0,2023-07-16
CARD0001653,CUST002312,ACC0001091,Travel Rewards,Active,10000.0,2023-05-09
CARD0001654,CUST004165,ACC0006412,Travel Rewards,Active,2500.0,2024-09-30
CARD0001655,CUST001466,ACC0001373,Cash Back,Active,2500.0,2023-09-28
CARD0001656,CUST004750,ACC0006022,Visa Classic,Closed,1000.0,2022-02-02
CARD0001657,CUST000706,ACC0001318,Travel Rewards,Closed,10000.0,2024-07-17
CARD0001658,CUST002423,ACC0000623,Cash Back,Active,15000.0,2025-09-05
CARD0001659,CUST004105,ACC0001420,Travel Rewards,Active,1000.0,2023-01-04
CARD0001660,CUST001863,ACC0006068,Visa Infinite,Active,1000.0,2021-11-07
CARD0001661,CUST003773,ACC0007915,Visa Classic,Active,15000.0,2024-09-14
CARD0001662,CUST004359,ACC0002500,Travel Rewards,Active,10000.0,2024-09-30
CARD0001663,CUST002800,ACC0004329,Cash Back,Active,5000.0,2022-08-14
CARD0001664,CUST000432,ACC0003721,Cash Back,Active,5000.0,2022-03-22
CARD0001665,CUST004479,ACC0004999,Visa Classic,Active,1000.0,2021-09-06
CARD0001666,CUST002775,ACC0003144,Travel Rewards,Active,15000.0,2026-04-16
CARD0001667,CUST001833,ACC0001411,Visa Classic,Active,2500.0,2024-02-23
CARD0001668,CUST001040,ACC0004483,Visa Classic,Active,5000.0,2024-12-10
CARD0001669,CUST001866,ACC0002822,Visa Infinite,Active,15000.0,2021-12-01
CARD0001670,CUST003589,ACC0000890,Visa Infinite,Active,5000.0,2021-11-28
CARD0001671,CUST003120,ACC0006253,Travel Rewards,Active,7500.0,2023-08-01
CARD0001672,CUST002399,ACC0007109,Visa Infinite,Active,20000.0,2024-08-21
CARD0001673,CUST003756,ACC0007117,Visa Classic,Active,1000.0,2024-05-24
CARD0001674,CUST001168,ACC0007537,Visa Classic,Active,7500.0,2025-04-17
CARD0001675,CUST004532,ACC0007880,Travel Rewards,Active,7500.0,2023-10-29
CARD0001676,CUST002744,ACC0004819,Travel Rewards,Active,15000.0,2022-07-27
CARD0001677,CUST003946,ACC0000197,Cash Back,Active,15000.0,2025-06-10
CARD0001678,CUST000663,ACC0006439,Visa Classic,Active,7500.0,2022-07-07
CARD0001679,CUST002565,ACC0004056,Travel Rewards,Active,5000.0,2024-12-19
CARD0001680,CUST003140,ACC0000416,Cash Back,Active,20000.0,2023-05-31
CARD0001681,CUST002192,ACC0003218,Cash Back,Active,20000.0,2023-11-08
CARD0001682,CUST004722,ACC0007213,Travel Rewards,Active,10000.0,2025-06-16
CARD0001683,CUST002244,ACC0004664,Travel Rewards,Active,5000.0,2025-02-06
CARD0001684,CUST002592,ACC0000433,Visa Classic,Active,2500.0,2022-08-08
CARD0001685,CUST003496,ACC0006193,Cash Back,Active,7500.0,2025-01-25
CARD0001686,CUST000194,ACC0003940,Cash Back,Active,1000.0,2024-02-14
CARD0001687,CUST000781,ACC0003455,Cash Back,Active,2500.0,2023-04-28
CARD0001688,CUST003181,ACC0007547,Cash Back,Active,7500.0,2025-02-27
CARD0001689,CUST004853,ACC0003735,Travel Rewards,Active,5000.0,2024-05-23
CARD0001690,CUST001832,ACC0002158,Cash Back,Active,7500.0,2025-06-05
CARD0001691,CUST002445,ACC0005431,Visa Classic,Active,2500.0,2023-09-06
CARD0001692,CUST004367,ACC0001109,Travel Rewards,Active,2500.0,2022-01-09
CARD0001693,CUST001233,ACC0005629,Visa Classic,Active,15000.0,2024-02-18
CARD0001694,CUST000438,ACC0007822,Visa Infinite,Active,5000.0,2022-03-18
CARD0001695,CUST002369,ACC0002281,Visa Infinite,Active,2500.0,2026-03-09
CARD0001696,CUST000768,ACC0006713,Visa Infinite,Blocked,5000.0,2024-05-14
CARD0001697,CUST002062,ACC0007226,Travel Rewards,Active,15000.0,2022-02-11
CARD0001698,CUST003308,ACC0003072,Cash Back,Active,15000.0,2025-07-25
CARD0001699,CUST001977,ACC0001196,Cash Back,Active,5000.0,2023-05-11
CARD0001700,CUST003695,ACC0003482,Travel Rewards,Active,20000.0,2025-08-25
CARD0001701,CUST000818,ACC0005752,Travel Rewards,Active,5000.0,2026-03-30
CARD0001702,CUST002098,ACC0000605,Travel Rewards,Active,5000.0,2023-03-11
CARD0001703,CUST000456,ACC0003108,Visa Infinite,Active,5000.0,2023-05-22
CARD0001704,CUST004243,ACC0000881,Visa Classic,Active,20000.0,2025-07-25
CARD0001705,CUST000043,ACC0001220,Visa Infinite,Active,20000.0,2021-09-15
CARD0001706,CUST001479,ACC0002649,Cash Back,Active,1000.0,2025-04-06
CARD0001707,CUST002927,ACC0002458,Visa Infinite,Active,7500.0,2021-09-30
CARD0001708,CUST002475,ACC0006367,Visa Classic,Active,7500.0,2024-05-16
CARD0001709,CUST004623,ACC0005781,Travel Rewards,Blocked,15000.0,2023-04-01
CARD0001710,CUST004956,ACC0005124,Visa Classic,Active,5000.0,2025-11-02
CARD0001711,CUST004402,ACC0004326,Visa Classic,Active,2500.0,2026-03-18
CARD0001712,CUST003740,ACC0006853,Travel Rewards,Active,10000.0,2026-05-04
CARD0001713,CUST004261,ACC0005358,Cash Back,Active,1000.0,2025-09-06
CARD0001714,CUST001651,ACC0001898,Travel Rewards,Active,10000.0,2026-01-09
CARD0001715,CUST002533,ACC0003985,Travel Rewards,Closed,10000.0,2024-02-17
CARD0001716,CUST004580,ACC0001707,Cash Back,Active,10000.0,2022-03-07
CARD0001717,CUST000141,ACC0001159,Visa Infinite,Active,5000.0,2025-10-04
CARD0001718,CUST004013,ACC0007047,Cash Back,Active,7500.0,2021-11-25
CARD0001719,CUST002705,ACC0004087,Visa Classic,Active,20000.0,2022-10-23
CARD0001720,CUST000821,ACC0006287,Visa Classic,Active,2500.0,2021-12-17
CARD0001721,CUST001379,ACC0004374,Visa Infinite,Active,7500.0,2025-11-19
CARD0001722,CUST004235,ACC0002630,Visa Classic,Active,7500.0,2023-08-05
CARD0001723,CUST000602,ACC0007805,Travel Rewards,Closed,2500.0,2022-09-30
CARD0001724,CUST003363,ACC0005289,Travel Rewards,Active,10000.0,2023-01-24
CARD0001725,CUST001619,ACC0004383,Travel Rewards,Active,20000.0,2025-01-30
CARD0001726,CUST002267,ACC0001871,Cash Back,Active,20000.0,2023-02-18
CARD0001727,CUST001131,ACC0005815,Travel Rewards,Active,7500.0,2025-03-30
CARD0001728,CUST004898,ACC0001865,Travel Rewards,Active,5000.0,2023-03-29
CARD0001729,CUST001411,ACC0004538,Visa Infinite,Closed,15000.0,2021-11-27
CARD0001730,CUST002768,ACC0007444,Visa Infinite,Active,2500.0,2022-02-16
CARD0001731,CUST001002,ACC0002998,Visa Infinite,Active,15000.0,2023-01-14
CARD0001732,CUST004575,ACC0000905,Visa Infinite,Active,20000.0,2024-09-14
CARD0001733,CUST001069,ACC0001447,Travel Rewards,Active,15000.0,2022-07-27
CARD0001734,CUST001156,ACC0007505,Visa Classic,Active,10000.0,2025-04-19
CARD0001735,CUST001227,ACC0004831,Travel Rewards,Active,15000.0,2025-06-27
CARD0001736,CUST002528,ACC0001887,Visa Classic,Closed,10000.0,2022-07-13
CARD0001737,CUST002701,ACC0007803,Visa Classic,Active,5000.0,2023-12-07
CARD0001738,CUST001390,ACC0005929,Travel Rewards,Active,5000.0,2024-05-19
CARD0001739,CUST001927,ACC0005211,Cash Back,Active,5000.0,2025-01-17
CARD0001740,CUST001702,ACC0001566,Visa Classic,Active,2500.0,2025-06-16
CARD0001741,CUST000013,ACC0003796,Cash Back,Active,10000.0,2024-08-10
CARD0001742,CUST000931,ACC0007534,Visa Classic,Active,10000.0,2023-09-15
CARD0001743,CUST002766,ACC0004210,Cash Back,Active,2500.0,2023-06-20
CARD0001744,CUST003807,ACC0002389,Visa Infinite,Active,10000.0,2026-05-23
CARD0001745,CUST000815,ACC0006140,Travel Rewards,Active,15000.0,2023-10-03
CARD0001746,CUST000384,ACC0003222,Visa Infinite,Active,1000.0,2025-05-10
CARD0001747,CUST004543,ACC0003297,Cash Back,Active,5000.0,2025-08-30
CARD0001748,CUST004561,ACC0002624,Cash Back,Active,7500.0,2024-10-17
CARD0001749,CUST000221,ACC0004562,Visa Infinite,Active,1000.0,2023-11-18
CARD0001750,CUST004474,ACC0002400,Travel Rewards,Active,10000.0,2022-06-25
CARD0001751,CUST004742,ACC0005258,Travel Rewards,Active,5000.0,2023-01-09
CARD0001752,CUST004647,ACC0002304,Cash Back,Active,10000.0,2025-03-04
CARD0001753,CUST001700,ACC0004914,Cash Back,Blocked,10000.0,2022-08-31
CARD0001754,CUST000064,ACC0005194,Visa Classic,Active,10000.0,2024-02-05
CARD0001755,CUST003225,ACC0004303,Visa Classic,Active,15000.0,2024-08-01
CARD0001756,CUST001483,ACC0006154,Visa Classic,Active,5000.0,2025-09-01
CARD0001757,CUST001177,ACC0004616,Visa Classic,Active,5000.0,2023-03-21
CARD0001758,CUST000306,ACC0000255,Visa Classic,Closed,20000.0,2023-09-03
CARD0001759,CUST003298,ACC0005282,Cash Back,Closed,15000.0,2026-02-11
CARD0001760,CUST003536,ACC0001114,Visa Infinite,Active,1000.0,2023-01-06
CARD0001761,CUST001449,ACC0002261,Visa Classic,Active,10000.0,2022-03-05
CARD0001762,CUST002906,ACC0000222,Visa Infinite,Active,2500.0,2021-12-30
CARD0001763,CUST004845,ACC0000268,Cash Back,Active,5000.0,2026-05-03
CARD0001764,CUST000358,ACC0000108,Visa Classic,Active,1000.0,2022-08-20
CARD0001765,CUST001511,ACC0004728,Travel Rewards,Active,5000.0,2021-11-13
CARD0001766,CUST004917,ACC0001227,Visa Infinite,Active,20000.0,2025-04-04
CARD0001767,CUST002043,ACC0002836,Visa Infinite,Active,10000.0,2026-05-20
CARD0001768,CUST002742,ACC0005712,Cash Back,Active,15000.0,2023-01-16
CARD0001769,CUST000227,ACC0007295,Visa Infinite,Active,2500.0,2024-10-15
CARD0001770,CUST004773,ACC0005571,Visa Infinite,Active,7500.0,2024-02-11
CARD0001771,CUST001181,ACC0001513,Visa Infinite,Active,15000.0,2023-08-10
CARD0001772,CUST000370,ACC0005036,Travel Rewards,Active,15000.0,2024-09-23
CARD0001773,CUST000644,ACC0003204,Visa Infinite,Closed,7500.0,2023-07-05
CARD0001774,CUST004974,ACC0000304,Cash Back,Active,7500.0,2025-09-25
CARD0001775,CUST003505,ACC0004429,Cash Back,Closed,7500.0,2026-04-09
CARD0001776,CUST002371,ACC0004102,Visa Infinite,Active,10000.0,2023-05-06
CARD0001777,CUST000619,ACC0003694,Cash Back,Active,5000.0,2025-10-30
CARD0001778,CUST002241,ACC0004943,Cash Back,Active,2500.0,2022-07-07
CARD0001779,CUST002751,ACC0007362,Visa Classic,Active,5000.0,2025-02-24
CARD0001780,CUST003007,ACC0001211,Visa Classic,Active,15000.0,2023-12-02
CARD0001781,CUST001322,ACC0005308,Visa Infinite,Active,7500.0,2023-11-02
CARD0001782,CUST000016,ACC0002958,Travel Rewards,Active,5000.0,2022-06-20
CARD0001783,CUST001552,ACC0006920,Travel Rewards,Active,2500.0,2023-10-16
CARD0001784,CUST001024,ACC0001437,Visa Infinite,Closed,5000.0,2025-09-22
CARD0001785,CUST004400,ACC0005980,Visa Classic,Active,7500.0,2021-10-19
CARD0001786,CUST002408,ACC0007754,Visa Classic,Active,20000.0,2024-11-30
CARD0001787,CUST003719,ACC0005493,Visa Classic,Active,10000.0,2024-08-19
CARD0001788,CUST001256,ACC0000377,Visa Infinite,Active,10000.0,2026-03-25
CARD0001789,CUST002876,ACC0002689,Visa Infinite,Active,5000.0,2024-11-02
CARD0001790,CUST001328,ACC0002116,Travel Rewards,Blocked,20000.0,2025-12-25
CARD0001791,CUST001574,ACC0007220,Cash Back,Active,5000.0,2022-03-23
CARD0001792,CUST003881,ACC0000756,Visa Infinite,Active,1000.0,2025-06-01
CARD0001793,CUST004803,ACC0000292,Visa Classic,Active,10000.0,2025-09-23
CARD0001794,CUST000644,ACC0002996,Travel Rewards,Blocked,5000.0,2022-09-26
CARD0001795,CUST004052,ACC0004059,Travel Rewards,Active,5000.0,2022-04-30
CARD0001796,CUST002048,ACC0001544,Visa Infinite,Active,10000.0,2023-12-19
CARD0001797,CUST004136,ACC0004161,Visa Classic,Active,7500.0,2025-02-01
CARD0001798,CUST004499,ACC0000189,Visa Infinite,Closed,20000.0,2024-08-12
CARD0001799,CUST001452,ACC0004926,Cash Back,Active,2500.0,2024-03-21
CARD0001800,CUST003843,ACC0001202,Visa Infinite,Active,5000.0,2023-11-01
CARD0001801,CUST004288,ACC0007479,Visa Infinite,Active,20000.0,2025-01-15
CARD0001802,CUST001970,ACC0006559,Visa Classic,Active,2500.0,2023-08-14
CARD0001803,CUST000542,ACC0001537,Visa Classic,Active,2500.0,2022-09-24
CARD0001804,CUST001573,ACC0007593,Visa Classic,Active,7500.0,2024-04-28
CARD0001805,CUST002635,ACC0004598,Visa Infinite,Active,5000.0,2024-04-28
CARD0001806,CUST003895,ACC0000502,Travel Rewards,Active,1000.0,2026-01-14
CARD0001807,CUST000706,ACC0004680,Cash Back,Active,7500.0,2024-12-19
CARD0001808,CUST004005,ACC0003107,Travel Rewards,Active,5000.0,2022-11-27
CARD0001809,CUST003339,ACC0002648,Cash Back,Active,2500.0,2022-03-13
CARD0001810,CUST004116,ACC0001540,Visa Infinite,Active,10000.0,2023-01-01
CARD0001811,CUST001304,ACC0003981,Cash Back,Active,5000.0,2026-03-15
CARD0001812,CUST002806,ACC0004476,Cash Back,Active,10000.0,2023-06-30
CARD0001813,CUST003178,ACC0004710,Travel Rewards,Blocked,2500.0,2026-05-03
CARD0001814,CUST003428,ACC0006836,Travel Rewards,Active,7500.0,2022-05-05
CARD0001815,CUST000638,ACC0007407,Visa Classic,Active,10000.0,2025-04-06
CARD0001816,CUST003548,ACC0000673,Visa Classic,Blocked,15000.0,2024-12-16
CARD0001817,CUST004990,ACC0006905,Cash Back,Active,2500.0,2025-11-03
CARD0001818,CUST003150,ACC0006673,Travel Rewards,Active,5000.0,2026-05-21
CARD0001819,CUST003524,ACC0006982,Visa Classic,Active,7500.0,2021-09-23
CARD0001820,CUST000290,ACC0002477,Cash Back,Active,20000.0,2026-05-22
CARD0001821,CUST003789,ACC0004205,Cash Back,Active,5000.0,2024-01-16
CARD0001822,CUST004589,ACC0006981,Travel Rewards,Active,7500.0,2023-04-19
CARD0001823,CUST001132,ACC0006406,Visa Classic,Active,20000.0,2024-09-11
CARD0001824,CUST004495,ACC0007616,Visa Classic,Active,15000.0,2024-02-09
CARD0001825,CUST000085,ACC0006277,Cash Back,Active,10000.0,2022-01-24
CARD0001826,CUST003525,ACC0001193,Visa Classic,Active,1000.0,2021-11-27
CARD0001827,CUST002477,ACC0006821,Visa Infinite,Active,10000.0,2021-09-25
CARD0001828,CUST004242,ACC0007963,Travel Rewards,Active,7500.0,2025-08-23
CARD0001829,CUST002170,ACC0006430,Visa Infinite,Active,7500.0,2023-12-05
CARD0001830,CUST003436,ACC0007208,Travel Rewards,Blocked,15000.0,2023-07-09
CARD0001831,CUST002041,ACC0001514,Cash Back,Active,1000.0,2022-08-05
CARD0001832,CUST003173,ACC0000217,Visa Infinite,Blocked,15000.0,2024-01-17
CARD0001833,CUST004399,ACC0004605,Visa Classic,Active,2500.0,2022-12-09
CARD0001834,CUST004543,ACC0005426,Travel Rewards,Active,10000.0,2023-10-08
CARD0001835,CUST001505,ACC0000422,Visa Classic,Active,1000.0,2022-08-08
CARD0001836,CUST002439,ACC0000506,Visa Classic,Active,5000.0,2025-05-24
CARD0001837,CUST001226,ACC0005317,Visa Classic,Active,1000.0,2024-12-03
CARD0001838,CUST003304,ACC0007116,Cash Back,Active,20000.0,2023-07-24
CARD0001839,CUST000055,ACC0004459,Cash Back,Active,20000.0,2025-02-17
CARD0001840,CUST000285,ACC0003071,Visa Infinite,Active,2500.0,2022-10-28
CARD0001841,CUST000876,ACC0001583,Visa Infinite,Active,1000.0,2024-10-04
CARD0001842,CUST002758,ACC0000507,Visa Classic,Active,10000.0,2023-07-02
CARD0001843,CUST000592,ACC0002178,Cash Back,Active,1000.0,2023-12-16
CARD0001844,CUST003687,ACC0007686,Visa Classic,Active,5000.0,2024-11-28
CARD0001845,CUST002394,ACC0007003,Visa Classic,Closed,20000.0,2022-08-01
CARD0001846,CUST000158,ACC0004845,Travel Rewards,Active,7500.0,2023-12-11
CARD0001847,CUST003160,ACC0006479,Visa Infinite,Active,1000.0,2025-10-09
CARD0001848,CUST003974,ACC0007452,Visa Classic,Active,1000.0,2022-08-15
CARD0001849,CUST001525,ACC0001966,Visa Infinite,Active,5000.0,2025-05-10
CARD0001850,CUST001886,ACC0004141,Travel Rewards,Active,1000.0,2024-01-08
CARD0001851,CUST001351,ACC0003612,Travel Rewards,Active,7500.0,2024-12-26
CARD0001852,CUST003303,ACC0004099,Visa Classic,Active,5000.0,2024-11-11
CARD0001853,CUST003180,ACC0003351,Visa Classic,Active,20000.0,2024-11-28
CARD0001854,CUST000340,ACC0006469,Visa Infinite,Active,5000.0,2022-12-27
CARD0001855,CUST001785,ACC0005131,Cash Back,Active,15000.0,2022-09-29
CARD0001856,CUST003312,ACC0002578,Travel Rewards,Active,2500.0,2023-10-03
CARD0001857,CUST002625,ACC0000348,Cash Back,Active,20000.0,2024-02-23
CARD0001858,CUST004191,ACC0007066,Visa Classic,Active,15000.0,2023-03-02
CARD0001859,CUST001108,ACC0006716,Visa Infinite,Active,7500.0,2025-04-08
CARD0001860,CUST000734,ACC0000334,Cash Back,Active,5000.0,2024-07-12
CARD0001861,CUST002391,ACC0004828,Travel Rewards,Blocked,1000.0,2023-06-29
CARD0001862,CUST000476,ACC0006947,Visa Infinite,Active,1000.0,2023-03-18
CARD0001863,CUST000747,ACC0007956,Visa Classic,Active,20000.0,2023-07-20
CARD0001864,CUST004303,ACC0003394,Travel Rewards,Active,10000.0,2023-09-12
CARD0001865,CUST002624,ACC0006591,Visa Classic,Closed,15000.0,2024-02-18
CARD0001866,CUST004333,ACC0007002,Travel Rewards,Active,1000.0,2021-08-03
CARD0001867,CUST003950,ACC0006174,Cash Back,Active,1000.0,2021-12-02
CARD0001868,CUST001386,ACC0007493,Visa Classic,Active,20000.0,2025-12-13
CARD0001869,CUST004463,ACC0003622,Visa Classic,Active,5000.0,2021-11-14
CARD0001870,CUST002033,ACC0005521,Cash Back,Blocked,10000.0,2022-01-18
CARD0001871,CUST002823,ACC0000747,Visa Classic,Active,7500.0,2024-09-27
CARD0001872,CUST002606,ACC0001564,Visa Classic,Active,7500.0,2022-09-04
CARD0001873,CUST000396,ACC0007923,Cash Back,Active,10000.0,2021-10-15
CARD0001874,CUST004573,ACC0003039,Travel Rewards,Active,15000.0,2022-03-24
CARD0001875,CUST000235,ACC0003308,Visa Infinite,Active,5000.0,2022-07-08
CARD0001876,CUST004293,ACC0004619,Visa Classic,Active,5000.0,2022-02-05
CARD0001877,CUST003633,ACC0006435,Visa Classic,Active,10000.0,2025-02-20
CARD0001878,CUST001062,ACC0002276,Visa Infinite,Active,10000.0,2025-04-12
CARD0001879,CUST004637,ACC0006871,Visa Infinite,Active,20000.0,2021-12-05
CARD0001880,CUST003741,ACC0002334,Travel Rewards,Active,7500.0,2023-04-05
CARD0001881,CUST003888,ACC0002993,Visa Infinite,Active,15000.0,2023-08-16
CARD0001882,CUST004956,ACC0005897,Travel Rewards,Active,15000.0,2022-06-22
CARD0001883,CUST002641,ACC0006387,Travel Rewards,Blocked,20000.0,2021-12-29
CARD0001884,CUST003865,ACC0007398,Travel Rewards,Active,7500.0,2023-01-03
CARD0001885,CUST000237,ACC0002928,Visa Infinite,Active,20000.0,2026-04-03
CARD0001886,CUST004719,ACC0000260,Visa Infinite,Active,2500.0,2025-07-25
CARD0001887,CUST004854,ACC0007329,Cash Back,Active,2500.0,2022-10-17
CARD0001888,CUST002619,ACC0005705,Cash Back,Active,1000.0,2025-10-28
CARD0001889,CUST000177,ACC0005313,Visa Classic,Active,5000.0,2026-05-05
CARD0001890,CUST002888,ACC0006788,Cash Back,Active,7500.0,2026-03-03
CARD0001891,CUST002053,ACC0000381,Visa Classic,Blocked,20000.0,2022-06-18
CARD0001892,CUST004078,ACC0005169,Visa Infinite,Active,15000.0,2024-06-29
CARD0001893,CUST004535,ACC0002570,Visa Classic,Active,20000.0,2023-08-15
CARD0001894,CUST003477,ACC0002228,Travel Rewards,Active,20000.0,2025-08-11
CARD0001895,CUST002394,ACC0000600,Travel Rewards,Active,2500.0,2026-04-27
CARD0001896,CUST004854,ACC0001845,Visa Infinite,Active,15000.0,2022-04-27
CARD0001897,CUST000308,ACC0000046,Visa Infinite,Active,15000.0,2023-05-04
CARD0001898,CUST002715,ACC0001445,Visa Classic,Active,7500.0,2023-08-09
CARD0001899,CUST004176,ACC0001653,Cash Back,Active,5000.0,2026-01-14
CARD0001900,CUST000246,ACC0001587,Visa Classic,Active,1000.0,2024-11-05
CARD0001901,CUST000190,ACC0005118,Travel Rewards,Blocked,15000.0,2023-12-10
CARD0001902,CUST003256,ACC0001894,Travel Rewards,Blocked,7500.0,2024-03-12
CARD0001903,CUST001449,ACC0005325,Visa Infinite,Active,10000.0,2021-12-09
CARD0001904,CUST000347,ACC0005575,Cash Back,Active,1000.0,2021-08-22
CARD0001905,CUST000742,ACC0005134,Travel Rewards,Blocked,2500.0,2021-10-31
CARD0001906,CUST001155,ACC0005323,Visa Infinite,Active,5000.0,2025-12-13
CARD0001907,CUST003859,ACC0004382,Cash Back,Active,7500.0,2025-08-08
CARD0001908,CUST002592,ACC0007652,Cash Back,Active,2500.0,2023-07-27
CARD0001909,CUST001140,ACC0002692,Visa Classic,Active,7500.0,2023-04-17
CARD0001910,CUST000678,ACC0002311,Cash Back,Active,1000.0,2022-01-09
CARD0001911,CUST003758,ACC0003791,Cash Back,Active,1000.0,2024-03-09
CARD0001912,CUST002371,ACC0007019,Travel Rewards,Active,20000.0,2023-03-20
CARD0001913,CUST003848,ACC0006227,Visa Infinite,Active,5000.0,2025-06-09
CARD0001914,CUST004288,ACC0003380,Visa Classic,Active,5000.0,2025-12-23
CARD0001915,CUST002511,ACC0004016,Visa Classic,Closed,20000.0,2022-10-19
CARD0001916,CUST001219,ACC0001601,Visa Infinite,Active,5000.0,2023-12-31
CARD0001917,CUST000718,ACC0006635,Travel Rewards,Closed,2500.0,2023-06-10
CARD0001918,CUST000416,ACC0005689,Visa Infinite,Active,1000.0,2026-02-05
CARD0001919,CUST003335,ACC0003361,Travel Rewards,Active,7500.0,2022-07-01
CARD0001920,CUST000001,ACC0006275,Visa Classic,Active,7500.0,2023-07-10
CARD0001921,CUST000217,ACC0002852,Visa Classic,Active,5000.0,2025-06-03
CARD0001922,CUST002706,ACC0004447,Cash Back,Active,1000.0,2025-01-17
CARD0001923,CUST004117,ACC0005820,Travel Rewards,Active,15000.0,2023-10-27
CARD0001924,CUST001092,ACC0001299,Travel Rewards,Active,1000.0,2025-10-07
CARD0001925,CUST004162,ACC0000427,Travel Rewards,Active,20000.0,2024-01-08
CARD0001926,CUST002034,ACC0003442,Cash Back,Active,15000.0,2023-05-18
CARD0001927,CUST004938,ACC0000806,Travel Rewards,Active,2500.0,2022-09-12
CARD0001928,CUST000931,ACC0002274,Travel Rewards,Active,2500.0,2023-08-08
CARD0001929,CUST000517,ACC0000411,Visa Classic,Active,10000.0,2023-08-15
CARD0001930,CUST002857,ACC0006694,Visa Classic,Active,2500.0,2025-01-20
CARD0001931,CUST004458,ACC0000666,Cash Back,Active,2500.0,2026-01-03
CARD0001932,CUST002570,ACC0002463,Visa Classic,Active,15000.0,2022-09-14
CARD0001933,CUST002345,ACC0000439,Visa Infinite,Active,2500.0,2024-10-08
CARD0001934,CUST004705,ACC0005526,Visa Infinite,Active,15000.0,2023-07-19
CARD0001935,CUST001260,ACC0007131,Travel Rewards,Active,2500.0,2021-10-23
CARD0001936,CUST002772,ACC0000435,Travel Rewards,Active,1000.0,2024-04-11
CARD0001937,CUST000425,ACC0005266,Travel Rewards,Active,1000.0,2025-03-02
CARD0001938,CUST002272,ACC0000752,Travel Rewards,Active,7500.0,2023-07-03
CARD0001939,CUST001572,ACC0001953,Cash Back,Active,7500.0,2026-03-25
CARD0001940,CUST002150,ACC0002134,Cash Back,Blocked,10000.0,2023-08-11
CARD0001941,CUST000908,ACC0005014,Visa Infinite,Active,2500.0,2025-08-07
CARD0001942,CUST003107,ACC0003160,Cash Back,Active,5000.0,2025-03-23
CARD0001943,CUST003925,ACC0004776,Travel Rewards,Active,10000.0,2024-03-18
CARD0001944,CUST002427,ACC0007836,Visa Infinite,Active,5000.0,2024-10-06
CARD0001945,CUST003430,ACC0006476,Visa Classic,Active,20000.0,2022-03-30
CARD0001946,CUST002567,ACC0003136,Visa Infinite,Active,2500.0,2026-04-25
CARD0001947,CUST000303,ACC0001050,Cash Back,Active,5000.0,2026-02-07
CARD0001948,CUST004038,ACC0000627,Visa Infinite,Active,1000.0,2021-09-04
CARD0001949,CUST000771,ACC0001776,Cash Back,Active,2500.0,2024-07-24
CARD0001950,CUST003217,ACC0003040,Cash Back,Active,1000.0,2024-08-09
CARD0001951,CUST003623,ACC0002179,Visa Infinite,Active,5000.0,2021-09-15
CARD0001952,CUST002794,ACC0001224,Cash Back,Active,15000.0,2025-10-16
CARD0001953,CUST003952,ACC0000211,Visa Infinite,Active,7500.0,2025-01-27
CARD0001954,CUST003180,ACC0006135,Visa Classic,Active,20000.0,2025-09-05
CARD0001955,CUST000232,ACC0003962,Visa Classic,Active,5000.0,2024-04-09
CARD0001956,CUST000785,ACC0006823,Visa Infinite,Active,20000.0,2021-09-21
CARD0001957,CUST001766,ACC0000111,Visa Infinite,Active,1000.0,2022-04-01
CARD0001958,CUST000373,ACC0000052,Visa Infinite,Active,5000.0,2024-06-11
CARD0001959,CUST004295,ACC0001500,Cash Back,Active,2500.0,2022-03-27
CARD0001960,CUST000267,ACC0001110,Visa Classic,Active,5000.0,2025-09-22
CARD0001961,CUST001602,ACC0001465,Visa Classic,Active,1000.0,2026-04-13
CARD0001962,CUST000121,ACC0007776,Visa Infinite,Closed,2500.0,2021-12-10
CARD0001963,CUST002762,ACC0002037,Visa Infinite,Active,2500.0,2025-05-29
CARD0001964,CUST002494,ACC0000653,Visa Infinite,Active,5000.0,2022-03-07
CARD0001965,CUST000801,ACC0002338,Visa Infinite,Active,2500.0,2025-11-26
CARD0001966,CUST000799,ACC0002727,Visa Infinite,Active,1000.0,2024-02-01
CARD0001967,CUST002366,ACC0005598,Visa Infinite,Active,2500.0,2024-03-09
CARD0001968,CUST003606,ACC0004775,Visa Infinite,Active,10000.0,2021-08-13
CARD0001969,CUST004562,ACC0003856,Visa Classic,Active,20000.0,2026-04-19
CARD0001970,CUST002509,ACC0007217,Visa Infinite,Active,1000.0,2021-11-06
CARD0001971,CUST001605,ACC0001796,Cash Back,Active,7500.0,2024-12-29
CARD0001972,CUST001518,ACC0001703,Travel Rewards,Active,5000.0,2025-11-30
CARD0001973,CUST004617,ACC0006441,Travel Rewards,Active,2500.0,2023-11-23
CARD0001974,CUST004223,ACC0002670,Cash Back,Active,2500.0,2025-09-10
CARD0001975,CUST004096,ACC0004592,Cash Back,Active,20000.0,2024-05-11
CARD0001976,CUST001028,ACC0003788,Cash Back,Closed,20000.0,2024-06-22
